batch_id,source_system,source_doc_type,source_doc_id,source_line_id,event_timestamp,load_timestamp,status_code,error_code,error_message,ledger_id,legal_entity_id,business_unit,company_code,accounting_date,period_name,journal_category,currency_code,exchange_rate_type,exchange_rate,segment_account,segment_department,segment_product,segment_project,segment_interco,segment_custom1,segment_custom2,customer_id,supplier_id,bank_account_id,invoice_id,invoice_line_id,po_id,receipt_id,asset_id,project_id,quantity,uom_code,tax_code,tax_rate,tax_amount_entered,revrec_rule_code,revrec_start_date,revrec_end_date,description,reference1,reference2,reference3,reference4,reference5,reversal_flag,reversed_interface_id,created_by,updated_by,entered_dr,entered_cr,accounted_dr,accounted_cr
SALE_20251030_164056,SALE,ORDER,TXN000809,LINE000809,2025-08-17 00:00:00,2025-10-30 07:41:07.853590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-17 00:00:00,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0100,,,CAMP08,SALES16,CUST0031,,,,LINE000809,,,,,47.6500,EA,TAX_REDUCED,0.0800,20653.7000,PROJECT,,,Product Name PROD0100 | Order: ORD000809 | Customer: CUST0031,ORD000809,,,REF1_809,REF2_809,False,,ETL_SALES,ETL_SALES,0,258171.2900,0.0,258171.29000
SALE_20251030_164056,SALE,INVOICE,TXN000810,LINE000810,2025-08-23 00:00:00,2025-10-30 07:41:07.853590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-23,2025-08,Sales,EUR,Corporate,153.489913,2300,DEPT_CU,PROD0147,,,CAMP03,SALES10,CUST0002,,,INV000810,LINE000810,,,,,79.7800,KG,TAX_REDUCED,0.0800,9387.2800,MONTHLY,2025-08-23,,Product Name PROD0147 | Customer: CUST0002,,INV000810,,REF1_810,REF2_810,False,,ETL_SALES,ETL_SALES,0,117340.9900,0.000000,18010658.3464338700
SALE_20251030_164056,SALE,ORDER,TXN000811,LINE000811,2025-08-19 00:00:00,2025-10-30 07:41:07.853590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-19 00:00:00,2025-08,Sales,USD,Corporate,150.06674,4100,DEPT_CU,PROD0026,,,CAMP10,SALES06,CUST0015,,,,LINE000811,,,,,16.1600,L,TAX_EXEMPT,0.0800,10038.8500,MONTHLY,,,Product Name PROD0026 | Order: ORD000811 | Customer: CUST0015,ORD000811,,,REF1_811,REF2_811,False,,ETL_SALES,ETL_SALES,0,125485.6800,0.00000,18831226.914283200
SALE_20251030_164056,SALE,CM,TXN000812,LINE000812,2025-08-04 00:00:00,2025-10-30 07:41:07.853590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-04,2025-08,Sales,USD,Corporate,157.336047,4100,DEPT_CU,PROD0163,,,CAMP03,SALES18,CUST0039,,,INV000812,LINE000812,,,,,26.9900,L,TAX_REDUCED,0.0800,6606.1500,IMMEDIATE,2025-08-04,,Product Name PROD0163 | Customer: CUST0039,,INV000812,,REF1_812,REF2_812,False,,ETL_SALES,ETL_SALES,0,82576.8700,0.000000,12992318.2994328900
SALE_20251030_164056,SALE,INVOICE,TXN000813,LINE000813,2025-08-30 00:00:00,2025-10-30 07:41:07.853590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-30,2025-08,Sales,JPY,Corporate,1.0,2300,DEPT_CU,PROD0138,,,CAMP10,SALES11,CUST0047,,,INV000813,LINE000813,,,,,84.5600,EA,TAX_EXEMPT,0.0800,54938.5800,IMMEDIATE,2025-08-30,,Product Name PROD0138 | Customer: CUST0047,,INV000813,,REF1_813,REF2_813,False,,ETL_SALES,ETL_SALES,0,686732.2000,0.0,686732.20000
SALE_20251030_164056,SALE,CM,TXN000814,LINE000814,2025-08-16 00:00:00,2025-10-30 07:41:07.853590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-16,2025-08,Sales,EUR,Corporate,161.431537,4100,DEPT_CU,PROD0074,,,CAMP07,SALES11,CUST0002,,,INV000814,LINE000814,,,,,10.0200,M,TAX_STD,0.0800,3979.6200,IMMEDIATE,2025-08-16,,Product Name PROD0074 | Customer: CUST0002,,INV000814,,REF1_814,REF2_814,False,,ETL_SALES,ETL_SALES,0,49745.3100,0.000000,8030461.8518414700
SALE_20251030_164056,SALE,PMT,TXN000815,LINE000815,2025-08-02 00:00:00,2025-10-30 07:41:07.853590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-02 00:00:00,2025-08,Payment,EUR,Corporate,160.143364,1100,DEPT_CU,PROD0093,,,CAMP02,SALES07,CUST0078,,,,LINE000815,,,,,34.6700,L,TAX_EXEMPT,0.0800,8454.6700,IMMEDIATE,,,Product Name PROD0093 | Customer: CUST0078,,,,REF1_815,REF2_815,False,,ETL_SALES,ETL_SALES,105683.4000,0,16924495.1949576000,0.000000
SALE_20251030_164056,SALE,ORDER,TXN000816,LINE000816,2025-08-16 00:00:00,2025-10-30 07:41:07.853590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-16 00:00:00,2025-08,Sales,EUR,Corporate,169.15948,4100,DEPT_CU,PROD0109,,,CAMP03,SALES11,CUST0002,,,,LINE000816,,,,,6.8200,L,TAX_STD,0.0800,4052.5300,IMMEDIATE,,,Product Name PROD0109 | Order: ORD000816 | Customer: CUST0002,ORD000816,,,REF1_816,REF2_816,False,,ETL_SALES,ETL_SALES,0,50656.6800,0.00000,8569057.647326400
SALE_20251030_164056,SALE,ORDER,TXN000817,LINE000817,2025-08-19 00:00:00,2025-10-30 07:41:07.854566+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-19 00:00:00,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0108,,,CAMP10,SALES13,CUST0065,,,,LINE000817,,,,,35.3000,EA,TAX_REDUCED,0.1000,24137.0900,PROJECT,,,Product Name PROD0108 | Order: ORD000817 | Customer: CUST0065,ORD000817,,,REF1_817,REF2_817,False,,ETL_SALES,ETL_SALES,0,241370.8900,0.0,241370.89000
SALE_20251030_164056,SALE,PMT,TXN000818,LINE000818,2025-08-15 00:00:00,2025-10-30 07:41:07.854566+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-15 00:00:00,2025-08,Payment,EUR,Corporate,150.689368,1100,DEPT_CU,PROD0085,,,CAMP05,SALES01,CUST0040,,,,LINE000818,,,,,53.6500,L,TAX_EXEMPT,0.1000,11549.3400,MONTHLY,,,Product Name PROD0085 | Customer: CUST0040,,,,REF1_818,REF2_818,False,,ETL_SALES,ETL_SALES,115493.4200,0,17403630.4679585600,0.000000
SALE_20251030_164056,SALE,SHIP,TXN000819,LINE000819,2025-08-22 00:00:00,2025-10-30 07:41:07.854566+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-22 00:00:00,2025-08,Sales,USD,Corporate,143.452483,4100,DEPT_CU,PROD0184,,,CAMP06,SALES19,CUST0078,,,,LINE000819,,,,,2.2200,KG,TAX_EXEMPT,0.1000,1546.3200,MONTHLY,,,Product Name PROD0184 | Order: ORD000819 | Customer: CUST0078,ORD000819,,SHIP000819,REF1_819,REF2_819,False,,ETL_SALES,ETL_SALES,0,15463.2000,0.000000,2218234.4351256000
SALE_20251030_164056,SALE,CM,TXN000820,LINE000820,2025-08-19 00:00:00,2025-10-30 07:41:07.854566+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-19,2025-08,Sales,USD,Corporate,153.981497,4100,DEPT_CU,PROD0161,,,CAMP01,SALES13,CUST0047,,,INV000820,LINE000820,,,,,96.3000,EA,TAX_STD,0.1000,77772.3300,PROJECT,2025-08-19,,Product Name PROD0161 | Customer: CUST0047,,INV000820,,REF1_820,REF2_820,False,,ETL_SALES,ETL_SALES,0,777723.2600,0.000000,119754991.8265202200
SALE_20251030_164056,SALE,PMT,TXN000821,LINE000821,2025-08-28 00:00:00,2025-10-30 07:41:07.854566+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-28 00:00:00,2025-08,Payment,JPY,Corporate,1.0,1100,DEPT_CU,PROD0123,,,CAMP02,SALES09,CUST0058,,,,LINE000821,,,,,9.8100,M,TAX_REDUCED,0.0800,7928.7800,PROJECT,,,Product Name PROD0123 | Customer: CUST0058,,,,REF1_821,REF2_821,False,,ETL_SALES,ETL_SALES,99109.7200,0,99109.72000,0.0
SALE_20251030_164056,SALE,INVOICE,TXN000822,LINE000822,2025-08-07 00:00:00,2025-10-30 07:41:07.854566+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-07,2025-08,Sales,JPY,Corporate,1.0,2300,DEPT_CU,PROD0070,,,CAMP07,SALES20,CUST0007,,,INV000822,LINE000822,,,,,90.0000,L,TAX_EXEMPT,0.0800,39691.2800,PROJECT,2025-08-07,,Product Name PROD0070 | Customer: CUST0007,,INV000822,,REF1_822,REF2_822,False,,ETL_SALES,ETL_SALES,0,496140.9500,0.0,496140.95000
SALE_20251030_164056,SALE,ORDER,TXN000823,LINE000823,2025-08-21 00:00:00,2025-10-30 07:41:07.854566+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-21 00:00:00,2025-08,Sales,USD,Corporate,147.548262,4100,DEPT_CU,PROD0084,,,CAMP02,SALES13,CUST0087,,,,LINE000823,,,,,53.5400,M,TAX_STD,0.0800,31981.1300,MONTHLY,,,Product Name PROD0084 | Order: ORD000823 | Customer: CUST0087,ORD000823,,,REF1_823,REF2_823,False,,ETL_SALES,ETL_SALES,0,399764.1500,0.000000,58984505.5424073000
SALE_20251030_164056,SALE,ORDER,TXN000824,LINE000824,2025-08-17 00:00:00,2025-10-30 07:41:07.854566+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-17 00:00:00,2025-08,Sales,USD,Corporate,155.969171,4100,DEPT_CU,PROD0003,,,CAMP01,SALES15,CUST0081,,,,LINE000824,,,,,77.1400,KG,TAX_STD,0.1000,12256.1000,MONTHLY,,,Product Name PROD0003 | Order: ORD000824 | Customer: CUST0081,ORD000824,,,REF1_824,REF2_824,False,,ETL_SALES,ETL_SALES,0,122560.9500,0.000000,19115729.7684724500
SALE_20251030_164056,SALE,PMT,TXN000825,LINE000825,2025-08-05 00:00:00,2025-10-30 07:41:07.854566+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-05 00:00:00,2025-08,Payment,EUR,Corporate,165.430762,1100,DEPT_CU,PROD0090,,,CAMP01,SALES09,CUST0063,,,,LINE000825,,,,,42.8300,EA,TAX_EXEMPT,0.1000,24028.0800,MONTHLY,,,Product Name PROD0090 | Customer: CUST0063,,,,REF1_825,REF2_825,False,,ETL_SALES,ETL_SALES,240280.8100,0,39749837.4922772200,0.000000
SALE_20251030_164056,SALE,PMT,TXN000826,LINE000826,2025-08-16 00:00:00,2025-10-30 07:41:07.855533+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-16 00:00:00,2025-08,Payment,JPY,Corporate,1.0,1100,DEPT_CU,PROD0073,,,CAMP06,SALES07,CUST0061,,,,LINE000826,,,,,85.9800,KG,TAX_EXEMPT,0.0800,47087.9800,PROJECT,,,Product Name PROD0073 | Customer: CUST0061,,,,REF1_826,REF2_826,False,,ETL_SALES,ETL_SALES,588599.7300,0,588599.73000,0.0
SALE_20251030_164056,SALE,CM,TXN000827,LINE000827,2025-08-08 00:00:00,2025-10-30 07:41:07.855533+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-08,2025-08,Sales,USD,Corporate,158.574486,4100,DEPT_CU,PROD0019,,,CAMP05,SALES16,CUST0092,,,INV000827,LINE000827,,,,,71.0200,KG,TAX_REDUCED,0.1000,40297.1400,MONTHLY,2025-08-08,,Product Name PROD0019 | Customer: CUST0092,,INV000827,,REF1_827,REF2_827,False,,ETL_SALES,ETL_SALES,0,402971.4100,0.000000,63900984.2134452600
SALE_20251030_164056,SALE,ORDER,TXN000828,LINE000828,2025-08-28 00:00:00,2025-10-30 07:41:07.855533+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-28 00:00:00,2025-08,Sales,EUR,Corporate,164.34274,4100,DEPT_CU,PROD0036,,,CAMP01,SALES11,CUST0004,,,,LINE000828,,,,,35.6100,M,TAX_STD,0.0800,19440.0900,MONTHLY,,,Product Name PROD0036 | Order: ORD000828 | Customer: CUST0004,ORD000828,,,REF1_828,REF2_828,False,,ETL_SALES,ETL_SALES,0,243001.1300,0.00000,39935471.527296200
SALE_20251030_164056,SALE,SHIP,TXN000829,LINE000829,2025-08-22 00:00:00,2025-10-30 07:41:07.855533+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-22 00:00:00,2025-08,Sales,USD,Corporate,152.052823,4100,DEPT_CU,PROD0166,,,CAMP09,SALES20,CUST0067,,,,LINE000829,,,,,75.6000,KG,TAX_REDUCED,0.0800,41362.0800,MONTHLY,,,Product Name PROD0166 | Order: ORD000829 | Customer: CUST0067,ORD000829,,SHIP000829,REF1_829,REF2_829,False,,ETL_SALES,ETL_SALES,0,517026.0300,0.000000,78615267.4259826900
SALE_20251030_164056,SALE,PMT,TXN000830,LINE000830,2025-08-09 00:00:00,2025-10-30 07:41:07.855533+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-09 00:00:00,2025-08,Payment,USD,Corporate,141.923697,1100,DEPT_CU,PROD0045,,,CAMP09,SALES04,CUST0039,,,,LINE000830,,,,,82.8200,EA,TAX_EXEMPT,0.0800,37499.2600,MONTHLY,,,Product Name PROD0045 | Customer: CUST0039,,,,REF1_830,REF2_830,False,,ETL_SALES,ETL_SALES,468740.7700,0,66525423.0130266900,0.000000
SALE_20251030_164056,SALE,SHIP,TXN000831,LINE000831,2025-08-29 00:00:00,2025-10-30 07:41:07.855533+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-29 00:00:00,2025-08,Sales,EUR,Corporate,151.1594,4100,DEPT_CU,PROD0001,,,CAMP05,SALES07,CUST0059,,,,LINE000831,,,,,91.5800,M,TAX_REDUCED,0.0800,35054.6400,MONTHLY,,,Product Name PROD0001 | Order: ORD000831 | Customer: CUST0059,ORD000831,,SHIP000831,REF1_831,REF2_831,False,,ETL_SALES,ETL_SALES,0,438183.0600,0.0000,66235488.43976400
SALE_20251030_164056,SALE,INVOICE,TXN000832,LINE000832,2025-08-19 00:00:00,2025-10-30 07:41:07.855533+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-19,2025-08,Sales,JPY,Corporate,1.0,2300,DEPT_CU,PROD0064,,,CAMP03,SALES06,CUST0016,,,INV000832,LINE000832,,,,,64.3100,M,TAX_STD,0.0800,6839.1700,MONTHLY,2025-08-19,,Product Name PROD0064 | Customer: CUST0016,,INV000832,,REF1_832,REF2_832,False,,ETL_SALES,ETL_SALES,0,85489.6100,0.0,85489.61000
SALE_20251030_164056,SALE,CM,TXN000833,LINE000833,2025-08-31 00:00:00,2025-10-30 07:41:07.855533+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-31,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0078,,,CAMP01,SALES04,CUST0037,,,INV000833,LINE000833,,,,,53.1700,KG,TAX_EXEMPT,0.1000,12729.6700,IMMEDIATE,2025-08-31,,Product Name PROD0078 | Customer: CUST0037,,INV000833,,REF1_833,REF2_833,True,,ETL_SALES,ETL_SALES,0,127296.7400,0.0,127296.74000
SALE_20251030_164056,SALE,PMT,TXN000834,LINE000834,2025-08-09 00:00:00,2025-10-30 07:41:07.855533+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-09 00:00:00,2025-08,Payment,JPY,Corporate,1.0,1100,DEPT_CU,PROD0076,,,CAMP05,SALES05,CUST0081,,,,LINE000834,,,,,18.6000,EA,TAX_EXEMPT,0.1000,13160.8500,IMMEDIATE,,,Product Name PROD0076 | Customer: CUST0081,,,,REF1_834,REF2_834,False,,ETL_SALES,ETL_SALES,131608.5100,0,131608.51000,0.0
SALE_20251030_164056,SALE,SHIP,TXN000835,LINE000835,2025-08-12 00:00:00,2025-10-30 07:41:07.855533+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-12 00:00:00,2025-08,Sales,EUR,Corporate,157.557522,4100,DEPT_CU,PROD0069,,,CAMP01,SALES17,CUST0081,,,,LINE000835,,,,,32.8700,L,TAX_EXEMPT,0.0800,11687.1900,PROJECT,,,Product Name PROD0069 | Order: ORD000835 | Customer: CUST0081,ORD000835,,SHIP000835,REF1_835,REF2_835,False,,ETL_SALES,ETL_SALES,0,146089.9300,0.000000,23017567.3599534600
SALE_20251030_164056,SALE,ORDER,TXN000836,LINE000836,2025-08-11 00:00:00,2025-10-30 07:41:07.856590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-11 00:00:00,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0116,,,CAMP03,SALES06,CUST0030,,,,LINE000836,,,,,43.2700,KG,TAX_EXEMPT,0.0800,26752.4600,IMMEDIATE,,,Product Name PROD0116 | Order: ORD000836 | Customer: CUST0030,ORD000836,,,REF1_836,REF2_836,False,,ETL_SALES,ETL_SALES,0,334405.7300,0.0,334405.73000
SALE_20251030_164056,SALE,INVOICE,TXN000837,LINE000837,2025-08-10 00:00:00,2025-10-30 07:41:07.856590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-10,2025-08,Sales,JPY,Corporate,1.0,2300,DEPT_CU,PROD0125,,,CAMP09,SALES07,CUST0081,,,INV000837,LINE000837,,,,,22.0900,M,TAX_REDUCED,0.1000,19646.3500,MONTHLY,2025-08-10,,Product Name PROD0125 | Customer: CUST0081,,INV000837,,REF1_837,REF2_837,False,,ETL_SALES,ETL_SALES,0,196463.5500,0.0,196463.55000
SALE_20251030_164056,SALE,SHIP,TXN000838,LINE000838,2025-08-25 00:00:00,2025-10-30 07:41:07.856590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-25 00:00:00,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0002,,,CAMP01,SALES08,CUST0024,,,,LINE000838,,,,,17.5400,M,TAX_STD,0.0800,7018.3800,MONTHLY,,,Product Name PROD0002 | Order: ORD000838 | Customer: CUST0024,ORD000838,,SHIP000838,REF1_838,REF2_838,False,,ETL_SALES,ETL_SALES,0,87729.7300,0.0,87729.73000
SALE_20251030_164056,SALE,SHIP,TXN000839,LINE000839,2025-08-08 00:00:00,2025-10-30 07:41:07.856590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-08 00:00:00,2025-08,Sales,USD,Corporate,158.84015,4100,DEPT_CU,PROD0176,,,CAMP10,SALES18,CUST0099,,,,LINE000839,,,,,72.4900,EA,TAX_STD,0.0800,51530.5000,IMMEDIATE,,,Product Name PROD0176 | Order: ORD000839 | Customer: CUST0099,ORD000839,,SHIP000839,REF1_839,REF2_839,False,,ETL_SALES,ETL_SALES,0,644131.2600,0.00000,102313905.958089000
SALE_20251030_164056,SALE,INVOICE,TXN000840,LINE000840,2025-08-04 00:00:00,2025-10-30 07:41:07.856590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-04,2025-08,Sales,JPY,Corporate,1.0,2300,DEPT_CU,PROD0046,,,CAMP03,SALES10,CUST0086,,,INV000840,LINE000840,,,,,78.0400,M,TAX_REDUCED,0.0800,60704.0200,MONTHLY,2025-08-04,,Product Name PROD0046 | Customer: CUST0086,,INV000840,,REF1_840,REF2_840,False,,ETL_SALES,ETL_SALES,0,758800.2900,0.0,758800.29000
SALE_20251030_164056,SALE,PMT,TXN000841,LINE000841,2025-08-25 00:00:00,2025-10-30 07:41:07.856590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-25 00:00:00,2025-08,Payment,EUR,Corporate,154.402149,1100,DEPT_CU,PROD0122,,,CAMP10,SALES05,CUST0011,,,,LINE000841,,,,,13.9900,KG,TAX_REDUCED,0.0800,11084.6100,IMMEDIATE,,,Product Name PROD0122 | Customer: CUST0011,,,,REF1_841,REF2_841,False,,ETL_SALES,ETL_SALES,138557.5800,0,21393588.1122394200,0.000000
SALE_20251030_164056,SALE,SHIP,TXN000842,LINE000842,2025-08-18 00:00:00,2025-10-30 07:41:07.856590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-18 00:00:00,2025-08,Sales,USD,Corporate,149.110349,4100,DEPT_CU,PROD0147,,,CAMP02,SALES14,CUST0036,,,,LINE000842,,,,,56.0600,KG,TAX_STD,0.0800,1407.8000,IMMEDIATE,,,Product Name PROD0147 | Order: ORD000842 | Customer: CUST0036,ORD000842,,SHIP000842,REF1_842,REF2_842,False,,ETL_SALES,ETL_SALES,0,17597.5400,0.000000,2623975.3309414600
SALE_20251030_164056,SALE,INVOICE,TXN000843,LINE000843,2025-08-19 00:00:00,2025-10-30 07:41:07.856590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-19,2025-08,Sales,EUR,Corporate,168.608339,2300,DEPT_CU,PROD0128,,,CAMP03,SALES09,CUST0075,,,INV000843,LINE000843,,,,,49.4000,L,TAX_EXEMPT,0.1000,20149.7000,MONTHLY,2025-08-19,,Product Name PROD0128 | Customer: CUST0075,,INV000843,,REF1_843,REF2_843,False,,ETL_SALES,ETL_SALES,0,201497.0400,0.000000,33974081.2278165600
SALE_20251030_164056,SALE,INVOICE,TXN000844,LINE000844,2025-08-19 00:00:00,2025-10-30 07:41:07.856590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-19,2025-08,Sales,EUR,Corporate,162.690048,2300,DEPT_CU,PROD0003,,,CAMP09,SALES17,CUST0056,,,INV000844,LINE000844,,,,,56.7200,M,TAX_STD,0.0800,21800.8600,IMMEDIATE,2025-08-19,,Product Name PROD0003 | Customer: CUST0056,,INV000844,,REF1_844,REF2_844,False,,ETL_SALES,ETL_SALES,0,272510.7000,0.000000,44334778.8635136000
SALE_20251030_164056,SALE,CM,TXN000845,LINE000845,2025-08-24 00:00:00,2025-10-30 07:41:07.856590+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-24,2025-08,Sales,USD,Corporate,147.729384,4100,DEPT_CU,PROD0176,,,CAMP08,SALES19,CUST0014,,,INV000845,LINE000845,,,,,56.4400,M,TAX_STD,0.0800,41629.6400,IMMEDIATE,2025-08-24,,Product Name PROD0176 | Customer: CUST0014,,INV000845,,REF1_845,REF2_845,False,,ETL_SALES,ETL_SALES,0,520370.5100,0.000000,76874014.8940658400
SALE_20251030_164056,SALE,INVOICE,TXN000846,LINE000846,2025-08-23 00:00:00,2025-10-30 07:41:07.857579+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-23,2025-08,Sales,EUR,Corporate,168.035058,2300,DEPT_CU,PROD0161,,,CAMP04,SALES17,CUST0018,,,INV000846,LINE000846,,,,,49.1000,KG,TAX_EXEMPT,0.1000,12218.3100,IMMEDIATE,2025-08-23,,Product Name PROD0161 | Customer: CUST0018,,INV000846,,REF1_846,REF2_846,False,,ETL_SALES,ETL_SALES,0,122183.1400,0.000000,20531051.0165221200
SALE_20251030_164056,SALE,SHIP,TXN000847,LINE000847,2025-08-06 00:00:00,2025-10-30 07:41:07.857579+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-06 00:00:00,2025-08,Sales,EUR,Corporate,164.878738,4100,DEPT_CU,PROD0081,,,CAMP01,SALES01,CUST0085,,,,LINE000847,,,,,76.7400,KG,TAX_EXEMPT,0.0800,14778.0600,MONTHLY,,,Product Name PROD0081 | Order: ORD000847 | Customer: CUST0085,ORD000847,,SHIP000847,REF1_847,REF2_847,False,,ETL_SALES,ETL_SALES,0,184725.7200,0.000000,30457343.5897413600
SALE_20251030_164056,SALE,SHIP,TXN000848,LINE000848,2025-08-11 00:00:00,2025-10-30 07:41:07.857579+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-11 00:00:00,2025-08,Sales,USD,Corporate,158.274742,4100,DEPT_CU,PROD0125,,,CAMP02,SALES16,CUST0049,,,,LINE000848,,,,,2.0300,EA,TAX_EXEMPT,0.0800,1509.9000,PROJECT,,,Product Name PROD0125 | Order: ORD000848 | Customer: CUST0049,ORD000848,,SHIP000848,REF1_848,REF2_848,False,,ETL_SALES,ETL_SALES,0,18873.7700,0.000000,2987241.0773173400
SALE_20251030_164056,SALE,PMT,TXN000849,LINE000849,2025-08-23 00:00:00,2025-10-30 07:41:07.857579+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-23 00:00:00,2025-08,Payment,USD,Corporate,158.901359,1100,DEPT_CU,PROD0040,,,CAMP06,SALES13,CUST0081,,,,LINE000849,,,,,79.6900,M,TAX_EXEMPT,0.1000,61442.7000,IMMEDIATE,,,Product Name PROD0040 | Customer: CUST0081,,,,REF1_849,REF2_849,False,,ETL_SALES,ETL_SALES,614426.9700,0,97633280.5392522300,0.000000
SALE_20251030_164056,SALE,SHIP,TXN000850,LINE000850,2025-08-13 00:00:00,2025-10-30 07:41:07.857579+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-13 00:00:00,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0143,,,CAMP09,SALES03,CUST0082,,,,LINE000850,,,,,70.6900,L,TAX_STD,0.1000,54109.6500,IMMEDIATE,,,Product Name PROD0143 | Order: ORD000850 | Customer: CUST0082,ORD000850,,SHIP000850,REF1_850,REF2_850,False,,ETL_SALES,ETL_SALES,0,541096.4600,0.0,541096.46000
SALE_20251030_164056,SALE,PMT,TXN000851,LINE000851,2025-08-01 00:00:00,2025-10-30 07:41:07.857579+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-01 00:00:00,2025-08,Payment,EUR,Corporate,150.885474,1100,DEPT_CU,PROD0070,,,CAMP08,SALES02,CUST0052,,,,LINE000851,,,,,17.1900,KG,TAX_REDUCED,0.1000,13283.5100,MONTHLY,,,Product Name PROD0070 | Customer: CUST0052,,,,REF1_851,REF2_851,False,,ETL_SALES,ETL_SALES,132835.0800,0,20042884.0096279200,0.000000
SALE_20251030_164056,SALE,SHIP,TXN000852,LINE000852,2025-08-21 00:00:00,2025-10-30 07:41:07.857579+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-21 00:00:00,2025-08,Sales,EUR,Corporate,157.114162,4100,DEPT_CU,PROD0014,,,CAMP03,SALES19,CUST0011,,,,LINE000852,,,,,68.6900,EA,TAX_EXEMPT,0.0800,36506.0400,PROJECT,,,Product Name PROD0014 | Order: ORD000852 | Customer: CUST0011,ORD000852,,SHIP000852,REF1_852,REF2_852,False,,ETL_SALES,ETL_SALES,0,456325.5500,0.000000,71695206.3874391000
SALE_20251030_164056,SALE,SHIP,TXN000853,LINE000853,2025-08-04 00:00:00,2025-10-30 07:41:07.857579+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-04 00:00:00,2025-08,Sales,EUR,Corporate,168.396955,4100,DEPT_CU,PROD0169,,,CAMP01,SALES14,CUST0088,,,,LINE000853,,,,,37.0700,EA,TAX_STD,0.1000,29164.6800,IMMEDIATE,,,Product Name PROD0169 | Order: ORD000853 | Customer: CUST0088,ORD000853,,SHIP000853,REF1_853,REF2_853,False,,ETL_SALES,ETL_SALES,0,291646.7900,0.000000,49112431.3715244500
SALE_20251030_164056,SALE,ORDER,TXN000854,LINE000854,2025-08-07 00:00:00,2025-10-30 07:41:07.857579+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-07 00:00:00,2025-08,Sales,EUR,Corporate,159.356457,4100,DEPT_CU,PROD0074,,,CAMP01,SALES12,CUST0071,,,,LINE000854,,,,,17.7900,KG,TAX_STD,0.0800,3443.0800,PROJECT,,,Product Name PROD0074 | Order: ORD000854 | Customer: CUST0071,ORD000854,,,REF1_854,REF2_854,False,,ETL_SALES,ETL_SALES,0,43038.5400,0.000000,6858469.2488527800
